Date,Mode,Ridership,Pct_PrePandemic
4/25/2024,MetroNorth,217219,0.76
4/25/2024,AccessARide,32999,1.14
4/25/2024,StatenIsland,962228,102
4/25/2024,Bridges_Tunnels,6820,42
4/26/2024,Subways,3431590,0.62
4/26/2024,Buses,1143792,0.52
4/26/2024,LIRR,229885,0.74
4/26/2024,MetroNorth,198590,0.69
4/26/2024,AccessARide,31859,1.1
4/26/2024,StatenIsland,955900,102
4/26/2024,Bridges_Tunnels,5647,35
4/27/2024,Subways,2506779,0.79
4/27/2024,Buses,801494,0.6
4/27/2024,LIRR,123192,1.08
4/27/2024,MetroNorth,109447,0.73
4/27/2024,AccessARide,20591,1.23
4/27/2024,StatenIsland,911900,100
4/27/2024,Bridges_Tunnels,2479,48
4/28/2024,Subways,2084950,0.86
4/28/2024,Buses,649572,0.65
4/28/2024,LIRR,100214,1.09
4/28/2024,MetroNorth,91619,0.89
4/28/2024,AccessARide,21057,1.13
4/28/2024,StatenIsland,881076,102
4/28/2024,Bridges_Tunnels,1965,60
4/29/2024,Subways,3323706,0.6
4/29/2024,Buses,1161990,0.53
4/29/2024,LIRR,225362,0.73
4/29/2024,MetroNorth,201385,0.7
4/29/2024,AccessARide,30504,1.05
4/29/2024,StatenIsland,866723,92
4/29/2024,Bridges_Tunnels,6385,39
4/30/2024,Subways,3638986,0.65
4/30/2024,Buses,1193514,0.55
4/30/2024,LIRR,240862,0.78
4/30/2024,MetroNorth,218592,0.76
4/30/2024,AccessARide,32717,1.13
4/30/2024,StatenIsland,872347,93
4/30/2024,Bridges_Tunnels,6886,42
5/1/2024,Subways,4032791,0.71
5/1/2024,Buses,1350660,0.59
5/1/2024,LIRR,230682,0.72
5/1/2024,MetroNorth,205030,0.72
5/1/2024,AccessARide,35701,1.21
5/1/2024,StatenIsland,954842,99
5/1/2024,Bridges_Tunnels,7757,45
5/2/2024,Subways,4061242,0.71
5/2/2024,Buses,1349838,0.59
5/2/2024,LIRR,235003,0.74
5/2/2024,MetroNorth,210951,0.74
5/2/2024,AccessARide,36244,1.23
5/2/2024,StatenIsland,980830,102
5/2/2024,Bridges_Tunnels,7475,43
5/3/2024,Subways,3780888,0.66
5/3/2024,Buses,1285012,0.56
5/3/2024,LIRR,226880,0.71
5/3/2024,MetroNorth,204190,0.71
5/3/2024,AccessARide,34860,1.19
5/3/2024,StatenIsland,1004571,104
5/3/2024,Bridges_Tunnels,6516,37
5/4/2024,Subways,2563658,0.8
5/4/2024,Buses,849249,0.61
5/4/2024,LIRR,123516,1.04
5/4/2024,MetroNorth,122719,0.81
5/4/2024,AccessARide,22523,1.3
5/4/2024,StatenIsland,951334,99
5/4/2024,Bridges_Tunnels,2769,57
5/5/2024,Subways,1889174,0.79
5/5/2024,Buses,578132,0.6
5/5/2024,LIRR,99491,1.02
5/5/2024,MetroNorth,87988,0.85
5/5/2024,AccessARide,20709,1.22
5/5/2024,StatenIsland,819681,96
5/5/2024,Bridges_Tunnels,2571,73
5/6/2024,Subways,3652105,0.64
5/6/2024,Buses,1295794,0.57
5/6/2024,LIRR,229643,0.72
5/6/2024,MetroNorth,200506,0.7
5/6/2024,AccessARide,33424,1.14
5/6/2024,StatenIsland,930298,97
5/6/2024,Bridges_Tunnels,6869,39
5/7/2024,Subways,4098321,0.72
5/7/2024,Buses,1375535,0.6
5/7/2024,LIRR,250953,0.79
5/7/2024,MetroNorth,227303,0.79
5/7/2024,AccessARide,36309,1.23
5/7/2024,StatenIsland,954763,99
5/7/2024,Bridges_Tunnels,7966,46
5/8/2024,Subways,4087477,0.71
5/8/2024,Buses,1350511,0.59
5/8/2024,LIRR,244202,0.76
5/8/2024,MetroNorth,221059,0.77
5/8/2024,AccessARide,36981,1.26
5/8/2024,StatenIsland,969162,101
5/8/2024,Bridges_Tunnels,7623,44
5/9/2024,Subways,4086528,0.71
5/9/2024,Buses,1354139,0.6
5/9/2024,LIRR,247959,0.78
5/9/2024,MetroNorth,218370,0.76
5/9/2024,AccessARide,35927,1.22
5/9/2024,StatenIsland,999321,104
5/9/2024,Bridges_Tunnels,7344,42
5/10/2024,Subways,3677268,0.64
5/10/2024,Buses,1212090,0.53
5/10/2024,LIRR,228020,0.71
5/10/2024,MetroNorth,195091,0.68
5/10/2024,AccessARide,34539,1.17
5/10/2024,StatenIsland,1001911,104
5/10/2024,Bridges_Tunnels,5894,34
5/11/2024,Subways,2648580,0.83
5/11/2024,Buses,845713,0.61
5/11/2024,LIRR,134051,1.13
5/11/2024,MetroNorth,117308,0.78
5/11/2024,AccessARide,22810,1.32
5/11/2024,StatenIsland,1004157,105
5/11/2024,Bridges_Tunnels,3078,63
5/12/2024,Subways,1858872,0.78
5/12/2024,Buses,559614,0.58
5/12/2024,LIRR,114118,1.17
5/12/2024,MetroNorth,98717,0.95
5/12/2024,AccessARide,24531,1.44
5/12/2024,StatenIsland,930720,109
5/12/2024,Bridges_Tunnels,1755,50
5/13/2024,Subways,3703066,0.65
5/13/2024,Buses,1264180,0.56
5/13/2024,LIRR,244216,0.76
5/13/2024,MetroNorth,209794,0.73
5/13/2024,AccessARide,31980,1.09
5/13/2024,StatenIsland,953646,99
5/13/2024,Bridges_Tunnels,7137,41
5/14/2024,Subways,4116655,0.72
5/14/2024,Buses,1343633,0.59
5/14/2024,LIRR,260745,0.82
5/14/2024,MetroNorth,226656,0.79
5/14/2024,AccessARide,35800,1.22
5/14/2024,StatenIsland,964136,100
5/14/2024,Bridges_Tunnels,7698,44
5/15/2024,Subways,4114615,0.72
5/15/2024,Buses,1288427,0.57
5/15/2024,LIRR,248434,0.78
5/15/2024,MetroNorth,219840,0.77
5/15/2024,AccessARide,36951,1.26
5/15/2024,StatenIsland,942648,98
5/15/2024,Bridges_Tunnels,7856,45
5/16/2024,Subways,4105026,0.72
5/16/2024,Buses,1306481,0.57
5/16/2024,LIRR,243988,0.76
5/16/2024,MetroNorth,215601,0.75
5/16/2024,AccessARide,35940,1.22
5/16/2024,StatenIsland,985179,102
5/16/2024,Bridges_Tunnels,7590,44
5/17/2024,Subways,3816914,0.67
5/17/2024,Buses,1270674,0.56
5/17/2024,LIRR,241980,0.76
5/17/2024,MetroNorth,215838,0.75
5/17/2024,AccessARide,34945,1.19
5/17/2024,StatenIsland,1023765,106
5/17/2024,Bridges_Tunnels,6569,38
5/18/2024,Subways,2691368,0.84
5/18/2024,Buses,792454,0.57
5/18/2024,LIRR,131709,1.11
5/18/2024,MetroNorth,130279,0.86
5/18/2024,AccessARide,21562,1.25
5/18/2024,StatenIsland,969098,101
5/18/2024,Bridges_Tunnels,2855,59
5/19/2024,Subways,2121485,0.89
5/19/2024,Buses,657256,0.68
5/19/2024,LIRR,112130,1.15
5/19/2024,MetroNorth,106408,1.02
5/19/2024,AccessARide,22305,1.31
5/19/2024,StatenIsland,939438,110
5/19/2024,Bridges_Tunnels,2228,63
5/20/2024,Subways,3682061,0.64
5/20/2024,Buses,1291703,0.57
5/20/2024,LIRR,236846,0.74
5/20/2024,MetroNorth,216450,0.76
5/20/2024,AccessARide,32417,1.1
5/20/2024,StatenIsland,956799,99
5/20/2024,Bridges_Tunnels,7160,41
5/21/2024,Subways,4029557,0.7
5/21/2024,Buses,1349876,0.59
5/21/2024,LIRR,252506,0.79
5/21/2024,MetroNorth,234587,0.82
5/21/2024,AccessARide,35819,1.22
5/21/2024,StatenIsland,962058,100
5/21/2024,Bridges_Tunnels,7775,45
5/22/2024,Subways,4104021,0.72
5/22/2024,Buses,1357841,0.6
5/22/2024,LIRR,258544,0.81
5/22/2024,MetroNorth,233098,0.81
5/22/2024,AccessARide,36940,1.26
5/22/2024,StatenIsland,975096,101
5/22/2024,Bridges_Tunnels,8086,46
5/23/2024,Subways,3863099,0.68
5/23/2024,Buses,1275297,0.56
5/23/2024,LIRR,250848,0.79
5/23/2024,MetroNorth,215083,0.75
5/23/2024,AccessARide,34785,1.18
5/23/2024,StatenIsland,1011195,105
5/23/2024,Bridges_Tunnels,7442,43
5/24/2024,Subways,3583244,0.63
5/24/2024,Buses,1243655,0.55
5/24/2024,LIRR,250907,0.79
5/24/2024,MetroNorth,209130,0.73
5/24/2024,AccessARide,33663,1.14
5/24/2024,StatenIsland,1034556,107
5/24/2024,Bridges_Tunnels,6663,38
5/25/2024,Subways,2347159,0.73
5/25/2024,Buses,805680,0.58
5/25/2024,LIRR,135961,1.15
5/25/2024,MetroNorth,120036,0.8
5/25/2024,AccessARide,20733,1.2
5/25/2024,StatenIsland,924855,97
5/25/2024,Bridges_Tunnels,3031,62
5/26/2024,Subways,2019012,0.84
5/26/2024,Buses,652393,0.68
5/26/2024,LIRR,120709,1.24
5/26/2024,MetroNorth,101017,0.97
5/26/2024,AccessARide,22762,1.34
5/26/2024,StatenIsland,905197,106
5/26/2024,Bridges_Tunnels,2710,77
5/27/2024,Subways,1667890,0.7
5/27/2024,Buses,594031,0.62
5/27/2024,LIRR,99975,1.03
5/27/2024,MetroNorth,81042,0.78
5/27/2024,AccessARide,12673,0.75
5/27/2024,StatenIsland,742353,87
5/27/2024,Bridges_Tunnels,2123,60
5/28/2024,Subways,3825781,0.67
5/28/2024,Buses,1300611,0.57
5/28/2024,LIRR,257078,0.8
5/28/2024,MetroNorth,227311,0.79
5/28/2024,AccessARide,34485,1.17
5/28/2024,StatenIsland,967869,101
5/28/2024,Bridges_Tunnels,7609,44
5/29/2024,Subways,4006764,0.7
5/29/2024,Buses,1309889,0.58
5/29/2024,LIRR,254749,0.8
5/29/2024,MetroNorth,227379,0.79
5/29/2024,AccessARide,36435,1.24
5/29/2024,StatenIsland,943930,98
5/29/2024,Bridges_Tunnels,8090,46
5/30/2024,Subways,3979959,0.7
5/30/2024,Buses,1301028,0.57
5/30/2024,LIRR,253843,0.79
5/30/2024,MetroNorth,219887,0.77
5/30/2024,AccessARide,35372,1.2
5/30/2024,StatenIsland,997110,104
5/30/2024,Bridges_Tunnels,7550,43
5/31/2024,Subways,3688627,0.65
5/31/2024,Buses,1257526,0.55
5/31/2024,LIRR,245017,0.77
5/31/2024,MetroNorth,211027,0.74
5/31/2024,AccessARide,35020,1.19
5/31/2024,StatenIsland,1020563,106
5/31/2024,Bridges_Tunnels,6644,38
6/1/2024,Subways,2446153,0.76
6/1/2024,Buses,848601,0.61
6/1/2024,LIRR,128555,1.05
6/1/2024,MetroNorth,110948,0.7
6/1/2024,AccessARide,22726,1.31
6/1/2024,StatenIsland,999068,102
6/1/2024,Bridges_Tunnels,2980,59
6/2/2024,Subways,1978037,0.76
6/2/2024,Buses,651637,0.6
6/2/2024,LIRR,114504,1.16
6/2/2024,MetroNorth,92567,0.85
6/2/2024,AccessARide,22640,1.25
6/2/2024,StatenIsland,940743,102
6/2/2024,Bridges_Tunnels,2339,60
6/3/2024,Subways,3611491,0.64
6/3/2024,Buses,1294956,0.6
6/3/2024,LIRR,225413,0.68
6/3/2024,MetroNorth,197640,0.67
6/3/2024,AccessARide,33679,1.15
6/3/2024,StatenIsland,946610,96
6/3/2024,Bridges_Tunnels,7168,44
6/4/2024,Subways,3979793,0.71
6/4/2024,Buses,1327963,0.62
6/4/2024,LIRR,255090,0.77
6/4/2024,MetroNorth,233237,0.79
6/4/2024,AccessARide,36865,1.26
6/4/2024,StatenIsland,957990,97
6/4/2024,Bridges_Tunnels,7800,48
6/5/2024,Subways,4051943,0.72
6/5/2024,Buses,1338427,0.62
6/5/2024,LIRR,264512,0.8
6/5/2024,MetroNorth,230173,0.78
6/5/2024,AccessARide,37800,1.29
6/5/2024,StatenIsland,985722,100
6/5/2024,Bridges_Tunnels,7942,49
6/6/2024,Subways,3774324,0.67
6/6/2024,Buses,1207899,0.56
6/6/2024,LIRR,245631,0.74
6/6/2024,MetroNorth,219447,0.74
6/6/2024,AccessARide,35234,1.2
6/6/2024,StatenIsland,978812,100
6/6/2024,Bridges_Tunnels,7059,44
6/7/2024,Subways,3752412,0.67
6/7/2024,Buses,1254339,0.58
6/7/2024,LIRR,252098,0.76
6/7/2024,MetroNorth,214062,0.72
6/7/2024,AccessARide,35464,1.21
6/7/2024,StatenIsland,1035803,105
6/7/2024,Bridges_Tunnels,6393,39
6/8/2024,Subways,2673220,0.83
6/8/2024,Buses,842779,0.6
6/8/2024,LIRR,159020,1.29
6/8/2024,MetroNorth,135138,0.85
6/8/2024,AccessARide,23371,1.35
6/8/2024,StatenIsland,998451,102
6/8/2024,Bridges_Tunnels,3150,62
6/9/2024,Subways,2134551,0.82
6/9/2024,Buses,680981,0.63
6/9/2024,LIRR,132945,1.35
6/9/2024,MetroNorth,107497,0.99
6/9/2024,AccessARide,22435,1.24
6/9/2024,StatenIsland,962131,104
6/9/2024,Bridges_Tunnels,2492,64
6/10/2024,Subways,3702212,0.66
6/10/2024,Buses,1355986,0.63
6/10/2024,LIRR,240121,0.72
6/10/2024,MetroNorth,211542,0.72
6/10/2024,AccessARide,32970,1.13
6/10/2024,StatenIsland,959576,98
6/10/2024,Bridges_Tunnels,7701,47
6/11/2024,Subways,3995425,0.71
6/11/2024,Buses,1390440,0.65
6/11/2024,LIRR,259101,0.78
6/11/2024,MetroNorth,230796,0.78
6/11/2024,AccessARide,36206,1.24
6/11/2024,StatenIsland,951147,97
6/11/2024,Bridges_Tunnels,8500,52
6/12/2024,Subways,3977760,0.71
6/12/2024,Buses,1355294,0.63
6/12/2024,LIRR,256255,0.77
6/12/2024,MetroNorth,224305,0.76
6/12/2024,AccessARide,36693,1.25
6/12/2024,StatenIsland,928453,94
6/12/2024,Bridges_Tunnels,8138,50
6/13/2024,Subways,3936941,0.7
6/13/2024,Buses,1310210,0.61
6/13/2024,LIRR,254575,0.77
6/13/2024,MetroNorth,221855,0.75
6/13/2024,AccessARide,35363,1.21
6/13/2024,StatenIsland,964740,98
6/13/2024,Bridges_Tunnels,7675,47
6/14/2024,Subways,3517062,0.63
6/14/2024,Buses,1212740,0.56
6/14/2024,LIRR,247019,0.74
6/14/2024,MetroNorth,204586,0.69
6/14/2024,AccessARide,34757,1.19
6/14/2024,StatenIsland,1011986,103
6/14/2024,Bridges_Tunnels,5973,37
6/15/2024,Subways,2431810,0.75
6/15/2024,Buses,851502,0.61
6/15/2024,LIRR,142102,1.16
6/15/2024,MetroNorth,122409,0.77
6/15/2024,AccessARide,23580,1.36
6/15/2024,StatenIsland,1022686,104
6/15/2024,Bridges_Tunnels,3104,61
6/16/2024,Subways,1897201,0.72
6/16/2024,Buses,653946,0.6
6/16/2024,LIRR,130133,1.32
6/16/2024,MetroNorth,109303,1
6/16/2024,AccessARide,24200,1.34
6/16/2024,StatenIsland,997278,108
6/16/2024,Bridges_Tunnels,2245,58
6/17/2024,Subways,3325104,0.59
6/17/2024,Buses,1172762,0.55
6/17/2024,LIRR,242993,0.73
6/17/2024,MetroNorth,215241,0.73
6/17/2024,AccessARide,31993,1.09
6/17/2024,StatenIsland,956532,97
6/17/2024,Bridges_Tunnels,6466,40
6/18/2024,Subways,3920839,0.7
6/18/2024,Buses,1314338,0.61
6/18/2024,LIRR,260538,0.78
6/18/2024,MetroNorth,242116,0.82
6/18/2024,AccessARide,36105,1.23
6/18/2024,StatenIsland,988738,101
6/18/2024,Bridges_Tunnels,7713,48
6/19/2024,Subways,3046320,0.54
6/19/2024,Buses,1068172,0.5
6/19/2024,LIRR,232540,0.7
6/19/2024,MetroNorth,206582,0.7
6/19/2024,AccessARide,26431,0.9
6/19/2024,StatenIsland,969020,99
6/19/2024,Bridges_Tunnels,4527,28
6/20/2024,Subways,3857797,0.69
6/20/2024,Buses,1275626,0.59
6/20/2024,LIRR,255683,0.77
6/20/2024,MetroNorth,227113,0.77
6/20/2024,AccessARide,36445,1.24
6/20/2024,StatenIsland,1020534,104
6/20/2024,Bridges_Tunnels,7217,45
6/21/2024,Subways,3500365,0.62
6/21/2024,Buses,1191812,0.55
6/21/2024,LIRR,244215,0.73
6/21/2024,MetroNorth,211543,0.72
6/21/2024,AccessARide,34695,1.18
6/21/2024,StatenIsland,1022507,104
6/21/2024,Bridges_Tunnels,6166,38
6/22/2024,Subways,2385207,0.74
6/22/2024,Buses,793674,0.57
6/22/2024,LIRR,133102,1.08
6/22/2024,MetroNorth,119962,0.76
6/22/2024,AccessARide,21970,1.27
6/22/2024,StatenIsland,977336,99
6/22/2024,Bridges_Tunnels,2743,54
6/23/2024,Subways,1908786,0.73
6/23/2024,Buses,648887,0.6
6/23/2024,LIRR,118067,1.2
6/23/2024,MetroNorth,103892,0.95
6/23/2024,AccessARide,21789,1.2
6/23/2024,StatenIsland,953693,103
6/23/2024,Bridges_Tunnels,2061,53
6/24/2024,Subways,3467845,0.62
6/24/2024,Buses,1227231,0.57
6/24/2024,LIRR,246269,0.74
6/24/2024,MetroNorth,213904,0.72
6/24/2024,AccessARide,33300,1.14
6/24/2024,StatenIsland,975173,99
6/24/2024,Bridges_Tunnels,6820,42
6/25/2024,Subways,3831447,0.68
6/25/2024,Buses,1269567,0.59
6/25/2024,LIRR,271783,0.82
6/25/2024,MetroNorth,232410,0.79
6/25/2024,AccessARide,36669,1.25
6/25/2024,StatenIsland,1002164,102
6/25/2024,Bridges_Tunnels,7685,47
6/26/2024,Subways,3901100,0.7
6/26/2024,Buses,1267408,0.59
6/26/2024,LIRR,264126,0.79
6/26/2024,MetroNorth,226518,0.77
6/26/2024,AccessARide,36344,1.24
6/26/2024,StatenIsland,1020784,104
6/26/2024,Bridges_Tunnels,7314,45
6/27/2024,Subways,3776811,0.67
6/27/2024,Buses,1214263,0.56
6/27/2024,LIRR,255215,0.77
6/27/2024,MetroNorth,227648,0.77
6/27/2024,AccessARide,35155,1.2
6/27/2024,StatenIsland,1032517,105
6/27/2024,Bridges_Tunnels,7170,44
6/28/2024,Subways,3522732,0.63
6/28/2024,Buses,1141168,0.53
6/28/2024,LIRR,255739,0.77
6/28/2024,MetroNorth,211914,0.72
6/28/2024,AccessARide,34111,1.16
6/28/2024,StatenIsland,1037403,106
6/28/2024,Bridges_Tunnels,6305,39
6/29/2024,Subways,2454997,0.76
6/29/2024,Buses,780229,0.56
6/29/2024,LIRR,138769,1.13
6/29/2024,MetroNorth,119738,0.75
6/29/2024,AccessARide,21904,1.26
6/29/2024,StatenIsland,977287,99
6/29/2024,Bridges_Tunnels,2948,58
6/30/2024,Subways,2002269,0.76
6/30/2024,Buses,583751,0.54
6/30/2024,LIRR,126526,1.28
6/30/2024,MetroNorth,108244,0.99
6/30/2024,AccessARide,20851,1.15
6/30/2024,StatenIsland,885430,96
6/30/2024,Bridges_Tunnels,2268,58
7/1/2024,Subways,3273546,0.62
7/1/2024,Buses,1156904,0.56
7/1/2024,LIRR,216906,0.68
7/1/2024,MetroNorth,185943,0.66
7/1/2024,AccessARide,32979,1.16
7/1/2024,StatenIsland,954908,99
7/1/2024,Bridges_Tunnels,6947,50
7/2/2024,Subways,3542073,0.67
7/2/2024,Buses,1216755,0.59
7/2/2024,LIRR,234535,0.74
7/2/2024,MetroNorth,207844,0.73
7/2/2024,AccessARide,35200,1.24
7/2/2024,StatenIsland,951968,99
7/2/2024,Bridges_Tunnels,7431,54
7/3/2024,Subways,3409357,0.65
7/3/2024,Buses,1198766,0.58
7/3/2024,LIRR,237577,0.75
7/3/2024,MetroNorth,205176,0.72
7/3/2024,AccessARide,36949,1.3
7/3/2024,StatenIsland,1003052,104
7/3/2024,Bridges_Tunnels,6758,49
7/4/2024,Subways,1992244,0.85
7/4/2024,Buses,643119,0.59
7/4/2024,LIRR,117030,1.12
7/4/2024,MetroNorth,101274,0.95
7/4/2024,AccessARide,17646,1.07
7/4/2024,StatenIsland,752680,85
7/4/2024,Bridges_Tunnels,2939,82
7/5/2024,Subways,2700734,0.51
7/5/2024,Buses,1001854,0.48
7/5/2024,LIRR,207314,0.65
7/5/2024,MetroNorth,183222,0.65
7/5/2024,AccessARide,28776,1.02
7/5/2024,StatenIsland,854313,89
7/5/2024,Bridges_Tunnels,4563,33
7/6/2024,Subways,2100877,0.74
7/6/2024,Buses,758425,0.56
7/6/2024,LIRR,119417,0.94
7/6/2024,MetroNorth,110386,0.71
7/6/2024,AccessARide,19730,1.24
7/6/2024,StatenIsland,857713,93
7/6/2024,Bridges_Tunnels,2688,53
7/7/2024,Subways,1804572,0.77
7/7/2024,Buses,642652,0.59
7/7/2024,LIRR,120316,1.15
7/7/2024,MetroNorth,105041,0.99
7/7/2024,AccessARide,22640,1.37
7/7/2024,StatenIsland,909616,103
7/7/2024,Bridges_Tunnels,2167,61
7/8/2024,Subways,3228784,0.61
7/8/2024,Buses,1176713,0.57
7/8/2024,LIRR,226613,0.72
7/8/2024,MetroNorth,199454,0.7
7/8/2024,AccessARide,33105,1.17
7/8/2024,StatenIsland,945690,98
7/8/2024,Bridges_Tunnels,6499,47
7/9/2024,Subways,3605032,0.68
7/9/2024,Buses,1236657,0.6
7/9/2024,LIRR,249970,0.79
7/9/2024,MetroNorth,219843,0.78
7/9/2024,AccessARide,35500,1.25
7/9/2024,StatenIsland,927603,96
7/9/2024,Bridges_Tunnels,7176,52
7/10/2024,Subways,3691835,0.7
7/10/2024,Buses,1252733,0.6
7/10/2024,LIRR,249781,0.79
7/10/2024,MetroNorth,210993,0.75
7/10/2024,AccessARide,37417,1.32
7/10/2024,StatenIsland,957143,100
7/10/2024,Bridges_Tunnels,7393,54
7/11/2024,Subways,3688029,0.7
7/11/2024,Buses,1233678,0.6
7/11/2024,LIRR,246250,0.78
7/11/2024,MetroNorth,209174,0.74
7/11/2024,AccessARide,35691,1.26
7/11/2024,StatenIsland,993245,103
7/11/2024,Bridges_Tunnels,6914,50
7/12/2024,Subways,3261074,0.62
7/12/2024,Buses,1120310,0.54
7/12/2024,LIRR,231084,0.73
7/12/2024,MetroNorth,191828,0.68
7/12/2024,AccessARide,34090,1.2
7/12/2024,StatenIsland,979245,102
7/12/2024,Bridges_Tunnels,5586,41
7/13/2024,Subways,2203283,0.78
7/13/2024,Buses,743154,0.55
7/13/2024,LIRR,123988,0.97
7/13/2024,MetroNorth,107166,0.69
7/13/2024,AccessARide,20949,1.32
7/13/2024,StatenIsland,912958,99
7/13/2024,Bridges_Tunnels,2700,53
7/14/2024,Subways,1869670,0.8
7/14/2024,Buses,633752,0.58
7/14/2024,LIRR,119283,1.14
7/14/2024,MetroNorth,97038,0.91
7/14/2024,AccessARide,22682,1.37
7/14/2024,StatenIsland,947148,107
7/14/2024,Bridges_Tunnels,2160,60
7/15/2024,Subways,3259800,0.62
7/15/2024,Buses,1160722,0.56
7/15/2024,LIRR,233209,0.74
7/15/2024,MetroNorth,202008,0.71
7/15/2024,AccessARide,32763,1.16
7/15/2024,StatenIsland,950682,99
7/15/2024,Bridges_Tunnels,6398,46
7/16/2024,Subways,3594150,0.68
7/16/2024,Buses,1209152,0.58
7/16/2024,LIRR,249559,0.79
7/16/2024,MetroNorth,220620,0.78
7/16/2024,AccessARide,35468,1.25
7/16/2024,StatenIsland,943841,98
7/16/2024,Bridges_Tunnels,6828,50
7/17/2024,Subways,3651756,0.69
7/17/2024,Buses,1210515,0.58
7/17/2024,LIRR,248424,0.78
7/17/2024,MetroNorth,214137,0.76
7/17/2024,AccessARide,36547,1.29
7/17/2024,StatenIsland,956017,99
7/17/2024,Bridges_Tunnels,6845,50
7/18/2024,Subways,3637826,0.69
7/18/2024,Buses,1218605,0.59
7/18/2024,LIRR,241785,0.76
7/18/2024,MetroNorth,211370,0.75
7/18/2024,AccessARide,36119,1.27
7/18/2024,StatenIsland,1005727,105
7/18/2024,Bridges_Tunnels,7085,51
7/19/2024,Subways,3372874,0.64
7/19/2024,Buses,1207102,0.58
7/19/2024,LIRR,243438,0.77
7/19/2024,MetroNorth,206922,0.73
7/19/2024,AccessARide,34718,1.22
7/19/2024,StatenIsland,1018050,106
7/19/2024,Bridges_Tunnels,6480,47
7/20/2024,Subways,2269647,0.8
7/20/2024,Buses,803868,0.6
7/20/2024,LIRR,131910,1.03
7/20/2024,MetroNorth,125050,0.81
7/20/2024,AccessARide,19961,1.26
7/20/2024,StatenIsland,980583,106
7/20/2024,Bridges_Tunnels,2688,53
7/21/2024,Subways,1877704,0.8
7/21/2024,Buses,659004,0.6
7/21/2024,LIRR,126169,1.2
7/21/2024,MetroNorth,111438,1.05
7/21/2024,AccessARide,21664,1.31
7/21/2024,StatenIsland,962715,109
7/21/2024,Bridges_Tunnels,2080,58
7/22/2024,Subways,3235343,0.61
7/22/2024,Buses,1168226,0.56
7/22/2024,LIRR,231813,0.73
7/22/2024,MetroNorth,215087,0.76
7/22/2024,AccessARide,32431,1.14
7/22/2024,StatenIsland,937858,98
7/22/2024,Bridges_Tunnels,6510,47
7/23/2024,Subways,3606656,0.68
7/23/2024,Buses,1211237,0.58
7/23/2024,LIRR,247915,0.78
7/23/2024,MetroNorth,229841,0.81
7/23/2024,AccessARide,35110,1.24
7/23/2024,StatenIsland,928295,97
7/23/2024,Bridges_Tunnels,7177,52
7/24/2024,Subways,3656472,0.69
7/24/2024,Buses,1220410,0.59
7/24/2024,LIRR,249158,0.79
7/24/2024,MetroNorth,224862,0.79
7/24/2024,AccessARide,36652,1.29
7/24/2024,StatenIsland,947798,99
7/24/2024,Bridges_Tunnels,7260,53
7/25/2024,Subways,3638351,0.69
7/25/2024,Buses,1220056,0.59
7/25/2024,LIRR,255367,0.81
7/25/2024,MetroNorth,214281,0.76
7/25/2024,AccessARide,35373,1.25
7/25/2024,StatenIsland,990676,103
7/25/2024,Bridges_Tunnels,6850,50
7/26/2024,Subways,3288849,0.62
7/26/2024,Buses,1154709,0.56
7/26/2024,LIRR,247475,0.78
7/26/2024,MetroNorth,201321,0.71
7/26/2024,AccessARide,34431,1.21
7/26/2024,StatenIsland,1012046,105
7/26/2024,Bridges_Tunnels,5946,43
7/27/2024,Subways,2306948,0.82
7/27/2024,Buses,809660,0.6
7/27/2024,LIRR,138344,1.08
7/27/2024,MetroNorth,125101,0.81
7/27/2024,AccessARide,22582,1.42
7/27/2024,StatenIsland,982745,106
7/27/2024,Bridges_Tunnels,2991,59
7/28/2024,Subways,1851383,0.79
7/28/2024,Buses,645704,0.59
7/28/2024,LIRR,121226,1.16
7/28/2024,MetroNorth,99516,0.94
7/28/2024,AccessARide,22027,1.33
7/28/2024,StatenIsland,943306,107
7/28/2024,Bridges_Tunnels,2214,62
7/29/2024,Subways,3202281,0.61
7/29/2024,Buses,1147023,0.55
7/29/2024,LIRR,233537,0.74
7/29/2024,MetroNorth,200999,0.71
7/29/2024,AccessARide,32067,1.13
7/29/2024,StatenIsland,928486,97
7/29/2024,Bridges_Tunnels,6240,45
7/30/2024,Subways,3590241,0.68
7/30/2024,Buses,1228387,0.59
7/30/2024,LIRR,251398,0.79
7/30/2024,MetroNorth,220120,0.78
7/30/2024,AccessARide,34911,1.23
7/30/2024,StatenIsland,937334,98
7/30/2024,Bridges_Tunnels,7217,52
7/31/2024,Subways,3576343,0.68
7/31/2024,Buses,1213507,0.59
7/31/2024,LIRR,248316,0.78
7/31/2024,MetroNorth,213562,0.75
7/31/2024,AccessARide,35765,1.26
7/31/2024,StatenIsland,958860,100
7/31/2024,Bridges_Tunnels,7018,51
8/1/2024,Subways,3544663,0.69
8/1/2024,Buses,1208275,0.6
8/1/2024,LIRR,229131,0.73
8/1/2024,MetroNorth,194439,0.71
8/1/2024,AccessARide,35878,1.28
8/1/2024,StatenIsland,1008364,104
8/1/2024,Bridges_Tunnels,6902,52
8/2/2024,Subways,3153955,0.61
8/2/2024,Buses,1111340,0.55
8/2/2024,LIRR,215453,0.69
8/2/2024,MetroNorth,181008,0.66
8/2/2024,AccessARide,34487,1.23
8/2/2024,StatenIsland,987721,102
8/2/2024,Bridges_Tunnels,5784,43
8/3/2024,Subways,2200373,0.75
8/3/2024,Buses,741482,0.54
